session_id,sequence_id,sample_id,sample_source,timestamp_seconds,unity_frame,left_device_id,left_is_tracked,left_tracking_state,left_pose_valid,left_px,left_py,left_pz,left_qx,left_qy,left_qz,left_qw,right_device_id,right_is_tracked,right_tracking_state,right_pose_valid,right_px,right_py,right_pz,right_qx,right_qy,right_qz,right_qw,pair_valid
20260911_130547_284_P01,seq_0001,4503,BeforeRender,94.205023504,6688,67,1,15,1,-1.45365787,-0.209637597,-0.531948924,0.498925865,0.127434611,-0.249836862,0.820009232,68,1,15,1,-2.21945906,0.0924283564,-0.241505846,0.442646205,0.404469341,-0.594160378,0.536136508,1
20260911_130547_284_P01,seq_0001,4504,BeforeRender,94.218971404,6689,67,1,15,1,-1.45547938,-0.209272102,-0.5339095,0.516939878,0.11872936,-0.252960324,0.809127688,68,1,15,1,-2.22611976,0.0956346989,-0.241905183,0.431278765,0.4157736,-0.595287144,0.535503626,1
20260911_130547_284_P01,seq_0001,4505,BeforeRender,94.232886304,6690,67,1,15,1,-1.45751154,-0.208969384,-0.535634756,0.538097858,0.109164566,-0.252004325,0.796886206,68,1,15,1,-2.23281646,0.0981794298,-0.241606876,0.424679726,0.429107636,-0.597613513,0.527609706,1
20260911_130547_284_P01,seq_0001,4506,BeforeRender,94.246925904,6691,67,1,15,1,-1.45984268,-0.208534613,-0.537141979,0.55902791,0.0944139287,-0.245170951,0.786425591,68,1,15,1,-2.23996258,0.100691147,-0.240999669,0.41827637,0.44296214,-0.599486411,0.519081354,1
20260911_130547_284_P01,seq_0001,4507,BeforeRender,94.260719704,6692,67,1,15,1,-1.46211803,-0.207940072,-0.538507402,0.570318639,0.0800968483,-0.237921253,0.782121897,68,1,15,1,-2.2471559,0.102513984,-0.24003239,0.410426319,0.457721412,-0.600821435,0.510935545,1
20260911_130547_284_P01,seq_0001,4508,BeforeRender,94.274676004,6693,67,1,15,1,-1.46455705,-0.207044944,-0.539860249,0.575159132,0.068907246,-0.230135083,0.781972885,68,1,15,1,-2.25466919,0.103435189,-0.238422722,0.403245866,0.473142385,-0.601506948,0.501715541,1
20260911_130547_284_P01,seq_0001,4509,BeforeRender,94.288585404,6694,67,1,15,1,-1.46701169,-0.205982491,-0.541320324,0.574459732,0.0668573752,-0.225765347,0.783936381,68,1,15,1,-2.26194406,0.104742989,-0.237345695,0.395449817,0.485711128,-0.602582157,0.49456954,1
20260911_130547_284_P01,seq_0001,4510,BeforeRender,94.302493204,6695,67,1,15,1,-1.46960545,-0.204777077,-0.542663336,0.566909015,0.0823248327,-0.227814823,0.787360907,68,1,15,1,-2.26952052,0.104712591,-0.235349476,0.38327533,0.498330683,-0.60545224,0.488051534,1
20260911_130547_284_P01,seq_0001,4511,BeforeRender,94.316357904,6696,67,1,15,1,-1.47196484,-0.204205155,-0.543626547,0.567420721,0.0901992097,-0.230366752,0.785384715,68,1,15,1,-2.2764008,0.104912333,-0.233581051,0.369333208,0.507062316,-0.610044241,0.484073162,1
20260911_130547_284_P01,seq_0001,4512,BeforeRender,94.330359704,6697,67,1,15,1,-1.47426403,-0.20392406,-0.544248819,0.57044816,0.0943731815,-0.233321995,0.781820595,68,1,15,1,-2.28314614,0.104841515,-0.231839925,0.358853132,0.514522016,-0.612817407,0.480568945,1
20260911_130547_284_P01,seq_0001,4513,BeforeRender,94.344233604,6698,67,1,15,1,-1.47669888,-0.203943282,-0.544625759,0.574102461,0.096602425,-0.236075819,0.778037667,68,1,15,1,-2.28971505,0.104547873,-0.230069816,0.348970413,0.523097038,-0.614926338,0.475872755,1
20260911_130547_284_P01,seq_0001,4514,BeforeRender,94.358229004,6699,67,1,15,1,-1.4793669,-0.204084978,-0.544908106,0.577152789,0.0975722969,-0.238065675,0.775047779,68,1,15,1,-2.29607725,0.102831878,-0.227723449,0.339357108,0.529162467,-0.617222428,0.473138928,1
20260911_130547_284_P01,seq_0001,4515,BeforeRender,94.372160204,6700,67,1,15,1,-1.48234785,-0.204295725,-0.544933975,0.579407752,0.0958924443,-0.239448905,0.773146629,68,1,15,1,-2.30185533,0.101051845,-0.225299999,0.327367395,0.533672035,-0.620939434,0.471655726,1
20260911_130547_284_P01,seq_0001,4516,BeforeRender,94.386061304,6701,67,1,15,1,-1.48533261,-0.204427168,-0.544894814,0.580733955,0.092577897,-0.243395597,0.771321058,68,1,15,1,-2.30685091,0.0989449024,-0.223047256,0.315482229,0.537004113,-0.625616729,0.469788671,1
20260911_130547_284_P01,seq_0001,4517,BeforeRender,94.400035804,6702,67,1,15,1,-1.48846602,-0.204698294,-0.544666111,0.580405772,0.0904119238,-0.251614839,0.769184649,68,1,15,1,-2.31134987,0.0959301889,-0.220476031,0.307716966,0.541461647,-0.628903925,0.465413183,1
20260911_130547_284_P01,seq_0001,4518,BeforeRender,94.413970704,6703,67,1,15,1,-1.49148488,-0.204916984,-0.544649839,0.580735207,0.090224728,-0.258980036,0.766508698,68,1,15,1,-2.31511211,0.0922076404,-0.217820913,0.302350998,0.545617104,-0.632938683,0.458557069,1
20260911_130547_284_P01,seq_0001,4519,BeforeRender,94.427868004,6704,67,1,15,1,-1.49458313,-0.205103427,-0.544577956,0.581344247,0.0917659104,-0.266119421,0.763412297,68,1,15,1,-2.31840062,0.0878919363,-0.215060607,0.298063099,0.54864192,-0.63792491,0.450779617,1
20260911_130547_284_P01,seq_0001,4520,BeforeRender,94.441737704,6705,67,1,15,1,-1.49770081,-0.205245376,-0.544444501,0.5809654,0.0972333103,-0.27601707,0.759499609,68,1,15,1,-2.32152271,0.0831907541,-0.212337106,0.291537702,0.549159825,-0.644760907,0.444648892,1
20260911_130547_284_P01,seq_0001,4521,BeforeRender,94.455722204,6706,67,1,15,1,-1.50060737,-0.205323443,-0.544515073,0.580189168,0.103057116,-0.285605282,0.755770862,68,1,15,1,-2.32451606,0.0786178783,-0.209487274,0.282060951,0.547915876,-0.65232718,0.441247165,1
20260911_130547_284_P01,seq_0001,4522,BeforeRender,94.469572604,6707,67,1,15,1,-1.5034467,-0.205399662,-0.544624507,0.579708934,0.108899504,-0.293824375,0.752160668,68,1,15,1,-2.32703876,0.0736728013,-0.206614658,0.270947188,0.546073675,-0.66049844,0.438329935,1
20260911_130547_284_P01,seq_0001,4523,BeforeRender,94.483556104,6708,67,1,15,1,-1.50625014,-0.205384761,-0.544653356,0.580197394,0.112826072,-0.298647135,0.749300539,68,1,15,1,-2.32958341,0.0686448514,-0.203757063,0.260843396,0.546844423,-0.667211413,0.433302224,1
20260911_130547_284_P01,seq_0001,4524,BeforeRender,94.497524004,6709,67,1,15,1,-1.50880992,-0.205239877,-0.544601798,0.581834495,0.112862051,-0.299979746,0.747491181,68,1,15,1,-2.32941532,0.0615326539,-0.200884894,0.248719335,0.54622221,-0.67538178,0.428531706,1
20260911_130547_284_P01,seq_0001,4525,BeforeRender,94.511483404,6710,67,1,15,1,-1.5111953,-0.20506601,-0.544484198,0.584542632,0.110741831,-0.296789765,0.746968627,68,1,15,1,-2.33017206,0.0561293103,-0.19860509,0.235041797,0.546369374,-0.682396054,0.424937189,1
20260911_130547_284_P01,seq_0001,4526,BeforeRender,94.525433304,6711,67,1,15,1,-1.51316905,-0.204892397,-0.544235826,0.588077605,0.106647819,-0.287179381,0.748544574,68,1,15,1,-2.32798958,0.050078582,-0.197416753,0.214987025,0.544998169,-0.689190209,0.426350147,1
20260911_130547_284_P01,seq_0001,4527,BeforeRender,94.539372704,6712,67,1,15,1,-1.51514685,-0.204764932,-0.544052362,0.590236306,0.105491564,-0.279527664,0.749904633,68,1,15,1,-2.32627511,0.0449055731,-0.196470499,0.196946025,0.544622779,-0.691618443,0.431581199,1
20260911_130547_284_P01,seq_0001,4528,BeforeRender,94.553322104,6713,67,1,15,1,-1.51693046,-0.204726294,-0.543847859,0.591355085,0.10501577,-0.272812545,0.751561165,68,1,15,1,-2.32425857,0.0397772379,-0.195815757,0.182354718,0.546376884,-0.690642118,0.437301517,1
20260911_130547_284_P01,seq_0001,4529,BeforeRender,94.567199104,6714,67,1,15,1,-1.51840091,-0.204883501,-0.543589413,0.590164959,0.108567432,-0.26819393,0.753651559,68,1,15,1,-2.32154131,0.0343777016,-0.19558908,0.175456867,0.552065074,-0.683246136,0.444537699,1
20260911_130547_284_P01,seq_0001,4530,BeforeRender,94.581065104,6715,67,1,15,1,-1.52026749,-0.205018446,-0.5434407,0.588868201,0.111715868,-0.2666924,0.754737794,68,1,15,1,-2.31945252,0.0288244244,-0.194973111,0.172197238,0.55868113,-0.675819397,0.448878258,1
20260911_130547_284_P01,seq_0001,4531,BeforeRender,94.595036904,6716,67,1,15,1,-1.52207041,-0.205229059,-0.543322325,0.584875286,0.115656577,-0.266576946,0.757285535,68,1,15,1,-2.31610346,0.0223712791,-0.194879949,0.179852024,0.570195377,-0.659002662,0.456339777,1
20260911_130547_284_P01,seq_0001,4532,BeforeRender,94.608977804,6717,67,1,15,1,-1.52390933,-0.205529183,-0.543228209,0.579304874,0.115811452,-0.268582493,0.760826528,68,1,15,1,-2.3116076,0.0156053025,-0.195351526,0.191205978,0.581472993,-0.637736678,0.467569649,1
20260911_130547_284_P01,seq_0001,4533,BeforeRender,94.623019904,6718,67,1,15,1,-1.52580631,-0.205715105,-0.542964041,0.579413772,0.112934083,-0.269869506,0.760720849,68,1,15,1,-2.30881858,0.00975831598,-0.194979221,0.191990525,0.587252557,-0.625782669,0.476099044,1
20260911_130547_284_P01,seq_0001,4534,BeforeRender,94.636893804,6719,67,1,15,1,-1.52372634,-0.205712706,-0.542849243,0.582488358,0.108946219,-0.272857249,0.757883191,68,1,15,1,-2.30539823,0.00373312458,-0.19468312,0.193385884,0.589413762,-0.612201214,0.49030906,1
20260911_130547_284_P01,seq_0001,4535,BeforeRender,94.650793304,6720,67,1,15,1,-1.52899218,-0.206055686,-0.542141795,0.585082233,0.105311826,-0.277365148,0.754756093,68,1,15,1,-2.30196905,-0.00236748159,-0.193918601,0.193046883,0.587694526,-0.601623118,0.505368829,1
20260911_130547_284_P01,seq_0001,4536,BeforeRender,94.664760604,6721,67,1,15,1,-1.53089261,-0.206204176,-0.541656137,0.586367369,0.103593834,-0.282712549,0.752007604,68,1,15,1,-2.29823661,-0.00819149241,-0.192827493,0.189071044,0.582999706,-0.595677018,0.519165218,1
20260911_130547_284_P01,seq_0001,4537,BeforeRender,94.678742004,6722,67,1,15,1,-1.53254652,-0.206144586,-0.541329801,0.584797144,0.104043439,-0.285569161,0.752088785,68,1,15,1,-2.29479218,-0.0132244639,-0.191283092,0.18239668,0.571117342,-0.591460526,0.539194643,1
20260911_130547_284_P01,seq_0001,4538,BeforeRender,94.692794504,6723,67,1,15,1,-1.53396952,-0.206023633,-0.541086078,0.581941307,0.102645084,-0.286738068,0.754048944,68,1,15,1,-2.29082823,-0.0176632628,-0.189818487,0.17147854,0.551223278,-0.602945209,0.550640702,1
20260911_130547_284_P01,seq_0001,4539,BeforeRender,94.706495904,6724,67,1,15,1,-1.53539157,-0.205953732,-0.540887713,0.580896795,0.1004287,-0.286950171,0.755071402,68,1,15,1,-2.28778863,-0.0228468925,-0.188046411,0.167050615,0.537326694,-0.609576166,0.55838263,1
20260911_130547_284_P01,seq_0001,4540,BeforeRender,94.720480704,6725,67,1,15,1,-1.53660142,-0.205850631,-0.540854156,0.580925584,0.100847512,-0.287602842,0.754745007,68,1,15,1,-2.28519964,-0.0277709551,-0.185247675,0.164979666,0.5200302,-0.622808516,0.560767233,1
20260911_130547_284_P01,seq_0001,4541,BeforeRender,94.734411504,6726,67,1,15,1,-1.53775966,-0.205750823,-0.540933847,0.58122164,0.104482234,-0.290428281,0.752938569,68,1,15,1,-2.28321719,-0.032230325,-0.182127938,0.161868393,0.503061712,-0.634218276,0.564353347,1
20260911_130547_284_P01,seq_0001,4542,BeforeRender,94.748367204,6727,67,1,15,1,-1.53877747,-0.205692291,-0.541041255,0.582039952,0.107754797,-0.293552816,0.750629902,68,1,15,1,-2.28168964,-0.0354140513,-0.178769618,0.154927284,0.485528499,-0.645663023,0.568664253,1
20260911_130547_284_P01,seq_0001,4543,BeforeRender,94.762300004,6728,67,1,15,1,-1.53966892,-0.205644906,-0.541123033,0.583455265,0.108545348,-0.29617691,0.748383045,68,1,15,1,-2.28059101,-0.0381205007,-0.17553179,0.148320764,0.470688909,-0.656138837,0.570906937,1
20260911_130547_284_P01,seq_0001,4544,BeforeRender,94.776435504,6729,67,1,15,1,-1.54014635,-0.205633,-0.541248381,0.58477509,0.10615506,-0.299494922,0.746372581,68,1,15,1,-2.27978158,-0.0408055484,-0.172163278,0.14523688,0.459837526,-0.666151941,0.568944156,1
20260911_130547_284_P01,seq_0001,4545,BeforeRender,94.790185404,6730,67,1,15,1,-1.54085124,-0.205629304,-0.541414618,0.584628522,0.106120542,-0.303418964,0.744906008,68,1,15,1,-2.27865005,-0.0439282581,-0.16911149,0.142696515,0.450678676,-0.674160898,0.567480028,1
20260911_130547_284_P01,seq_0001,4546,BeforeRender,94.804141304,6731,67,1,15,1,-1.54109085,-0.205637366,-0.541885316,0.58343637,0.108875647,-0.308149219,0.743499994,68,1,15,1,-2.27838612,-0.0458354801,-0.166152909,0.140407711,0.444815457,-0.682979107,0.562107265,1
20260911_130547_284_P01,seq_0001,4547,BeforeRender,94.818067904,6732,67,1,15,1,-1.54084587,-0.205569029,-0.542543828,0.582890511,0.1135232,-0.308803678,0.742961347,68,1,15,1,-2.2782712,-0.0469967425,-0.163720161,0.133983165,0.439064711,-0.692468226,0.556559622,1
20260911_130547_284_P01,seq_0001,4548,BeforeRender,94.831925204,6733,67,1,15,1,-1.54083693,-0.205411047,-0.542959213,0.583679914,0.115092456,-0.306116223,0.743212163,68,1,15,1,-2.27834773,-0.0472202785,-0.161808342,0.123443633,0.432520986,-0.703241527,0.550580263,1
20260911_130547_284_P01,seq_0001,4549,BeforeRender,94.845942004,6734,67,1,15,1,-1.53976643,-0.205462679,-0.5431692,0.583820283,0.113315329,-0.301068038,0.745433867,68,1,15,1,-2.27872562,-0.0473142602,-0.15991427,0.113707528,0.427554488,-0.714054108,0.54258132,1
20260911_130547_284_P01,seq_0001,4550,BeforeRender,94.859810804,6735,67,1,15,1,-1.53953099,-0.205649137,-0.543602586,0.58355248,0.114516124,-0.300830394,0.745555937,68,1,15,1,-2.27942514,-0.0475577787,-0.157754883,0.107954979,0.426396966,-0.722365975,0.533590436,1
20260911_130547_284_P01,seq_0001,4551,BeforeRender,94.873785704,6736,67,1,15,1,-1.53948402,-0.206198797,-0.544814646,0.584244311,0.119236067,-0.302904367,0.743431449,68,1,15,1,-2.28076553,-0.0475214981,-0.155716121,0.107108355,0.433415085,-0.725695252,0.523493648,1
20260911_130547_284_P01,seq_0001,4552,BeforeRender,94.887730504,6737,67,1,15,1,-1.53903115,-0.206771687,-0.545606673,0.585653543,0.120320216,-0.30409646,0.741659224,68,1,15,1,-2.28123379,-0.048305057,-0.153766796,0.10379222,0.434916973,-0.729693294,0.517322123,1
20260911_130547_284_P01,seq_0001,4553,BeforeRender,94.901661604,6738,67,1,15,1,-1.53834248,-0.207490996,-0.546301961,0.586859107,0.118459739,-0.305807859,0.740300775,68,1,15,1,-2.28183627,-0.0481805131,-0.152657509,0.0993079543,0.438864589,-0.732785523,0.510451913,1
20260911_130547_284_P01,seq_0001,4554,BeforeRender,94.915637004,6739,67,1,15,1,-1.53750825,-0.208531812,-0.547308981,0.588720858,0.117230006,-0.309004426,0.737686396,68,1,15,1,-2.28204083,-0.0476631224,-0.152128905,0.0933318511,0.440119863,-0.737384319,0.503833473,1
20260911_130547_284_P01,seq_0001,4555,BeforeRender,94.929474204,6740,67,1,15,1,-1.53633368,-0.209733874,-0.548011661,0.592192948,0.116468452,-0.310872078,0.734235168,68,1,15,1,-2.28207636,-0.0471166857,-0.151856303,0.0886244997,0.439265668,-0.742932618,0.497234941,1
20260911_130547_284_P01,seq_0001,4556,BeforeRender,94.943456504,6741,67,1,15,1,-1.53558481,-0.210514784,-0.54852134,0.59453994,0.116173983,-0.310785353,0.73241955,68,1,15,1,-2.28210688,-0.0466442555,-0.151589572,0.086107567,0.437324733,-0.748383701,0.491176605,1
20260911_130547_284_P01,seq_0001,4557,BeforeRender,94.957436104,6742,67,1,15,1,-1.53414345,-0.211511761,-0.548887372,0.596185505,0.115394086,-0.309783965,0.731629014,68,1,15,1,-2.28221989,-0.0462881885,-0.151582032,0.0843637362,0.434072733,-0.753987849,0.48576349,1
20260911_130547_284_P01,seq_0001,4558,BeforeRender,94.971348804,6743,67,1,15,1,-1.53265607,-0.212474823,-0.549316466,0.596587181,0.117756963,-0.310965568,0.730422795,68,1,15,1,-2.28262544,-0.0458598025,-0.15187709,0.0811242759,0.430398762,-0.759428978,0.481085658,1
20260911_130547_284_P01,seq_0001,4559,BeforeRender,94.985292304,6744,67,1,15,1,-1.53070319,-0.213537067,-0.549577713,0.597404242,0.122301072,-0.311236978,0.728891134,68,1,15,1,-2.28324914,-0.045210816,-0.152613699,0.0760347992,0.426651239,-0.765018821,0.47637552,1
20260911_130547_284_P01,seq_0001,4560,BeforeRender,94.999209304,6745,67,1,15,1,-1.52892828,-0.21446678,-0.54974848,0.598067701,0.12495552,-0.308484852,0.729066789,68,1,15,1,-2.2838769,-0.0442672782,-0.153903544,0.0711009651,0.424173921,-0.770367444,0.470696419,1
20260911_130547_284_P01,seq_0001,4561,BeforeRender,95.013059304,6746,67,1,15,1,-1.52729106,-0.215346128,-0.549997151,0.597612202,0.127405405,-0.305205256,0.730395377,68,1,15,1,-2.28428984,-0.0432790145,-0.155424982,0.0697084516,0.424019456,-0.775228024,0.463000834,1
20260911_130547_284_P01,seq_0001,4562,BeforeRender,95.026975504,6747,67,1,15,1,-1.52521634,-0.216253459,-0.550073028,0.594647765,0.132886946,-0.298021436,0.734791338,68,1,15,1,-2.28432345,-0.0425009653,-0.157003015,0.0733481944,0.426076591,-0.779404819,0.453438967,1
20260911_130547_284_P01,seq_0001,4563,BeforeRender,95.040941504,6748,67,1,15,1,-1.52339554,-0.217036843,-0.549996912,0.592054486,0.138116226,-0.289840966,0.739180386,68,1,15,1,-2.28424811,-0.0418708064,-0.158534452,0.080991365,0.429384142,-0.78281635,0.443021983,1
20260911_130547_284_P01,seq_0001,4564,BeforeRender,95.054887704,6749,67,1,15,1,-1.52196693,-0.217735499,-0.549830377,0.591007531,0.140320554,-0.283120811,0.742201447,68,1,15,1,-2.28395796,-0.0411588587,-0.160181016,0.0887243524,0.430768132,-0.787167668,0.432358742,1
20260911_130547_284_P01,seq_0001,4565,BeforeRender,95.068786604,6750,67,1,15,1,-1.52068198,-0.218341053,-0.549467564,0.590647757,0.140528724,-0.277366191,0.744617343,68,1,15,1,-2.28317714,-0.0403660797,-0.161974743,0.0951986909,0.428765863,-0.793855548,0.420583427,1
20260911_130547_284_P01,seq_0001,4566,BeforeRender,95.082679404,6751,67,1,15,1,-1.51950121,-0.218892336,-0.548948824,0.590364754,0.139575392,-0.274023503,0.746256948,68,1,15,1,-2.28194737,-0.0396835655,-0.163883865,0.10045968,0.422464877,-0.803373933,0.40745753,1
20260911_130547_284_P01,seq_0001,4567,BeforeRender,95.096661204,6752,67,1,15,1,-1.5184623,-0.219439268,-0.548443735,0.589100122,0.139293954,-0.273660541,0.747441053,68,1,15,1,-2.28078747,-0.0393187776,-0.165797278,0.10582146,0.410224915,-0.815280139,0.394760251,1
20260911_130547_284_P01,seq_0001,4568,BeforeRender,95.110609504,6753,67,1,15,1,-1.51783144,-0.219908029,-0.547869325,0.587104678,0.139742956,-0.276448458,0.747901261,68,1,15,1,-2.28060627,-0.0391249806,-0.167098626,0.110785663,0.397404552,-0.825324893,0.385532141,1
20260911_130547_284_P01,seq_0001,4569,BeforeRender,95.124491804,6754,67,1,15,1,-1.51734114,-0.220360234,-0.547358096,0.586777568,0.140122965,-0.276961774,0.74789691,68,1,15,1,-2.281039,-0.0388485789,-0.16793409,0.116701022,0.382089049,-0.834824204,0.378757954,1
20260911_130547_284_P01,seq_0001,4570,BeforeRender,95.138486604,6755,67,1,15,1,-1.51736856,-0.220572576,-0.546559572,0.588299036,0.139000341,-0.276685715,0.747012854,68,1,15,1,-2.28191471,-0.0381709859,-0.168400377,0.12276575,0.36321342,-0.844612896,0.373675972,1
20260911_130547_284_P01,seq_0001,4571,BeforeRender,95.152347004,6756,67,1,15,1,-1.51776445,-0.220469043,-0.546022236,0.589013755,0.138946548,-0.277887851,0.746012747,68,1,15,1,-2.28286266,-0.0371664166,-0.168971583,0.12702769,0.345704854,-0.853996158,0.367481798,1
20260911_130547_284_P01,seq_0001,4572,BeforeRender,95.166269304,6757,67,1,15,1,-1.5184561,-0.220090583,-0.54570502,0.588822782,0.139664963,-0.280431479,0.745077014,68,1,15,1,-2.28527546,-0.0348399431,-0.169417903,0.130036458,0.321263909,-0.865357935,0.361988783,1
20260911_130547_284_P01,seq_0001,4573,BeforeRender,95.180195504,6758,67,1,15,1,-1.51868296,-0.219989002,-0.545065463,0.587457776,0.141458303,-0.282700717,0.74495852,68,1,15,1,-2.28652573,-0.0335780978,-0.170109004,0.133395106,0.306100547,-0.873695254,0.353786349,1
20260911_130547_284_P01,seq_0001,4574,BeforeRender,95.194084904,6759,67,1,15,1,-1.51900983,-0.219907835,-0.543596029,0.582537532,0.14639616,-0.287528098,0.746020019,68,1,15,1,-2.28991437,-0.0299962237,-0.170972109,0.137282595,0.289365321,-0.882683754,0.343934268,1
20260911_130547_284_P01,seq_0001,4575,BeforeRender,95.208009504,6760,67,1,15,1,-1.5198853,-0.219452292,-0.543157935,0.578623116,0.148705527,-0.291759849,0.746966004,68,1,15,1,-2.29294395,-0.0264235586,-0.172007143,0.141330421,0.276679605,-0.890666902,0.33194384,1
20260911_130547_284_P01,seq_0001,4576,BeforeRender,95.221861904,6761,67,1,15,1,-1.52084136,-0.218991742,-0.542813241,0.575836778,0.150678396,-0.296298027,0.746937513,68,1,15,1,-2.29587317,-0.0223640148,-0.173230916,0.144039229,0.265688598,-0.89907825,0.316734195,1
20260911_130547_284_P01,seq_0001,4577,BeforeRender,95.235874604,6762,67,1,15,1,-1.52211356,-0.218349308,-0.5425542,0.575023949,0.15110676,-0.301814586,0.745266557,68,1,15,1,-2.29875016,-0.0181324296,-0.174446866,0.145995691,0.257241488,-0.90734762,0.298718214,1
20260911_130547_284_P01,seq_0001,4578,BeforeRender,95.249791204,6763,67,1,15,1,-1.523211,-0.217820317,-0.542245388,0.575505078,0.15004468,-0.306048542,0.743380725,68,1,15,1,-2.30156231,-0.0139404144,-0.175335914,0.148936331,0.252417624,-0.91448313,0.278969347,1
20260911_130547_284_P01,seq_0001,4579,BeforeRender,95.263722104,6764,67,1,15,1,-1.52430511,-0.21729672,-0.542007983,0.57640636,0.147524819,-0.310107857,0.741502106,68,1,15,1,-2.30430532,-0.010226192,-0.175956711,0.152292803,0.24891308,-0.920134962,0.261153311,1
20260911_130547_284_P01,seq_0001,4580,BeforeRender,95.277687804,6765,67,1,15,1,-1.52548814,-0.216767728,-0.542128921,0.577547669,0.144723579,-0.315468222,0.738900244,68,1,15,1,-2.30766106,-0.00573576987,-0.176674128,0.156436458,0.252444357,-0.923903167,0.241252065,1
20260911_130547_284_P01,seq_0001,4581,BeforeRender,95.291632404,6766,67,1,15,1,-1.52641881,-0.216339424,-0.542406201,0.578017116,0.145446628,-0.32039851,0.736265123,68,1,15,1,-2.31095147,-0.00153198652,-0.177131847,0.160727948,0.254189968,-0.926845193,0.224748656,1
20260911_130547_284_P01,seq_0001,4582,BeforeRender,95.305511504,6767,67,1,15,1,-1.5272392,-0.215929151,-0.542892754,0.578798354,0.147814989,-0.324424446,0.733411193,68,1,15,1,-2.31425405,0.00253561512,-0.178154826,0.161853701,0.257029057,-0.929512024,0.209157735,1
20260911_130547_284_P01,seq_0001,4583,BeforeRender,95.319431104,6768,67,1,15,1,-1.52789581,-0.215570137,-0.543622971,0.581188202,0.149687305,-0.325567365,0.730629802,68,1,15,1,-2.31784892,0.00645725708,-0.178741574,0.164573371,0.261108994,-0.930626094,0.196654081,1
20260911_130547_284_P01,seq_0001,4584,BeforeRender,95.333393804,6769,67,1,15,1,-1.52850342,-0.215266898,-0.543990493,0.583037198,0.150229931,-0.326481342,0.728634715,68,1,15,1,-2.32135582,0.0101662232,-0.179036602,0.167976379,0.264785558,-0.931276321,0.185464159,1
20260911_130547_284_P01,seq_0001,4585,BeforeRender,95.347285904,6770,67,1,15,1,-1.52893507,-0.21506083,-0.544786572,0.585592806,0.149978369,-0.324523836,0.727510691,68,1,15,1,-2.32525969,0.014235382,-0.17874226,0.170021117,0.272965372,-0.929439187,0.180901989,1
20260911_130547_284_P01,seq_0001,4586,BeforeRender,95.361207104,6771,67,1,15,1,-1.52933979,-0.214895815,-0.545565367,0.586448669,0.149825856,-0.323834181,0.727160037,68,1,15,1,-2.32865214,0.0183918308,-0.178695232,0.169997498,0.274618089,-0.929764688,0.176701456,1
20260911_130547_284_P01,seq_0001,4587,BeforeRender,95.375141804,6772,67,1,15,1,-1.52957487,-0.214764476,-0.546613336,0.586994588,0.148810223,-0.321869373,0.727800131,68,1,15,1,-2.33179188,0.0224366337,-0.178937078,0.167335987,0.273519874,-0.93107605,0.174019948,1
20260911_130547_284_P01,seq_0001,4588,BeforeRender,95.388925204,6773,67,1,15,1,-1.52952647,-0.214752764,-0.547126412,0.587994099,0.147632897,-0.31970638,0.728186369,68,1,15,1,-2.33459067,0.0260917582,-0.179417863,0.16360499,0.279085368,-0.931859493,0.164263979,1
20260911_130547_284_P01,seq_0001,4589,BeforeRender,95.402915904,6774,67,1,15,1,-1.52971053,-0.214615077,-0.547637045,0.589566231,0.146589965,-0.318558931,0.727628589,68,1,15,1,-2.33760047,0.0299026147,-0.180027887,0.161853418,0.282239228,-0.931910276,0.160274312,1
20260911_130547_284_P01,seq_0001,4590,BeforeRender,95.416851204,6775,67,1,15,1,-1.53021026,-0.214320302,-0.548876643,0.594825208,0.143193319,-0.316431701,0.724948108,68,1,15,1,-2.34019995,0.0333428569,-0.18095465,0.163510054,0.293673784,-0.927921355,0.161190033,1
20260911_130547_284_P01,seq_0001,4591,BeforeRender,95.430862304,6776,67,1,15,1,-1.53003514,-0.214505404,-0.549442649,0.599182785,0.142154768,-0.31696105,0.721323669,68,1,15,1,-2.34293103,0.0366132781,-0.181050315,0.175394624,0.306221396,-0.920804203,0.166087314,1
20260911_130547_284_P01,seq_0001,4592,BeforeRender,95.444695704,6777,67,1,15,1,-1.53002298,-0.214588463,-0.54993099,0.601988256,0.142423794,-0.318209678,0.718378961,68,1,15,1,-2.34578109,0.0396183133,-0.180946991,0.189353883,0.318364084,-0.913424134,0.168658912,1
20260911_130547_284_P01,seq_0001,4593,BeforeRender,95.458655104,6778,67,1,15,1,-1.52963507,-0.214854583,-0.550259888,0.603712201,0.144882217,-0.320737034,0.715310156,68,1,15,1,-2.34893894,0.0414759368,-0.179647595,0.222175673,0.336852044,-0.897132814,0.179781452,1
20260911_130547_284_P01,seq_0001,4594,BeforeRender,95.472541904,6779,67,1,15,1,-1.52941287,-0.214953989,-0.550540209,0.603748143,0.145938322,-0.321043491,0.714927435,68,1,15,1,-2.35196662,0.0436326563,-0.178734809,0.24557513,0.348132193,-0.885614276,0.184890211,1
20260911_130547_284_P01,seq_0001,4595,BeforeRender,95.486536904,6780,67,1,15,1,-1.52903485,-0.215152428,-0.550559044,0.601997733,0.147231728,-0.319049746,0.717027783,68,1,15,1,-2.35435319,0.0448598079,-0.177721828,0.275891721,0.357692391,-0.870729625,0.194344625,1
